temperature_C	humidity	noiselevel_dB	illuminance_lux	regiao
24,40625	59,7900390625	52,6006549586	503,04	mesa_gabriel
24,40625	59,7900390625	53,3261180256	504,32	mesa_gabriel
24,40625	59,7900390625	52,2639155595	504,64	mesa_gabriel
24,40625	59,7900390625	48,8220026742	504,32	mesa_gabriel
24,40625	59,6923828125	56,250722572	502,72	mesa_gabriel
24,40625	59,6923828125	56,2655772172	502,4	mesa_gabriel
24,40625	59,6923828125	66,2967787255	503,68	mesa_gabriel
24,40625	59,6923828125	52,8572317822	502,72	mesa_gabriel
24,40625	59,6923828125	59,466130155	503,04	mesa_gabriel
24,40625	59,5947265625	59,7056166572	502,08	mesa_gabriel
24,40625	59,5947265625	54,6552941169	501,76	mesa_gabriel
24,40625	59,5947265625	53,3091722296	501,76	mesa_gabriel
24,40625	59,5947265625	54,0521665851	500,48	mesa_gabriel
24,40625	59,5947265625	54,0937457252	500,48	mesa_gabriel
24,40625	59,4970703125	56,6145815511	501,12	mesa_gabriel
24,40625	59,4970703125	54,727985632	493,76	mesa_gabriel
24,40625	59,4970703125	54,7553201587	496,96	mesa_gabriel
24,40625	59,4970703125	58,2599836016	500,16	mesa_gabriel
24,40625	59,4970703125	54,0364660382	499,52	mesa_gabriel
24,40625	59,4970703125	54,3529705048	499,52	mesa_gabriel
24,40625	59,4970703125	57,3240113553	497,6	mesa_gabriel
24,40625	59,3994140625	57,3998165271	496,96	mesa_gabriel
24,40625	59,3994140625	54,0198783242	498,88	mesa_gabriel
24,40625	59,3994140625	55,047922972	498,24	mesa_gabriel
24,40625	59,3994140625	49,7187378406	496	mesa_gabriel
24,40625	59,3994140625	52,1904640025	497,28	mesa_gabriel
24,40625	59,3994140625	52,513961593	496	mesa_gabriel
24,40625	59,3078613281	52,2481564709	495,36	mesa_gabriel
24,40625	59,3078613281	52,0944636518	495,36	mesa_gabriel
24,40625	59,3078613281	52,0104949102	495,68	mesa_gabriel
24,40625	59,3078613281	50,3608112243	496,32	mesa_gabriel
24,40625	59,3078613281	52,1188971555	494,4	mesa_gabriel
24,40625	59,3078613281	53,2506339656	495,36	mesa_gabriel
24,40625	59,3078613281	57,6077250888	494,08	mesa_gabriel
24,40625	59,2102050781	59,6371783266	493,12	mesa_gabriel
24,40625	59,2102050781	56,7988452523	492,8	mesa_gabriel
24,40625	59,2102050781	53,8275948511	491,84	mesa_gabriel
24,40625	59,2102050781	56,5064888548	493,76	mesa_gabriel
24,40625	59,2102050781	58,1544256415	493,12	mesa_gabriel
24,40625	59,2102050781	57,5128361601	493,12	mesa_gabriel
24,40625	59,2102050781	56,9965768561	493,12	mesa_gabriel
24,40625	59,2102050781	57,07239344	493,44	mesa_gabriel
24,40625	59,2102050781	52,7741495878	493,12	mesa_gabriel
24,40625	59,2102050781	50,2251426304	492,8	mesa_gabriel
24,40625	59,1125488281	52,3462784825	492,8	mesa_gabriel
24,40625	59,1125488281	50,2331086185	492,48	mesa_gabriel
24,40625	59,1125488281	46,9996577912	492,48	mesa_gabriel
24,40625	59,1125488281	53,2005256853	490,24	mesa_gabriel
24,40625	59,1125488281	53,720923245	491,84	mesa_gabriel
24,40625	59,1125488281	53,7290967438	490,56	mesa_gabriel
24,40625	59,1125488281	57,0068592233	490,56	mesa_gabriel
24,40625	59,1125488281	52,5639652202	491,2	mesa_gabriel
24,40625	59,0148925781	47,8466184576	493,12	mesa_gabriel
24,40625	59,0148925781	48,9810706945	491,2	mesa_gabriel
24,40625	59,0148925781	55,8544469752	491,84	mesa_gabriel
24,40625	59,0148925781	53,8342942539	492,8	mesa_gabriel
24,40625	59,0148925781	51,323224257	493,12	mesa_gabriel
24,40625	59,0148925781	50,6550586994	492,16	mesa_gabriel
24,40625	59,0148925781	49,319367326	493,12	mesa_gabriel
24,40625	59,0148925781	53,1181246094	491,52	mesa_gabriel
24,40625	58,9172363281	49,7403700168	491,52	mesa_gabriel
24,40625	58,9172363281	49,6941433229	491,84	mesa_gabriel
24,40625	58,9172363281	59,684658251	493,44	mesa_gabriel
24,40625	58,9172363281	56,2390076897	493,44	mesa_gabriel
24,40625	58,9172363281	61,8668687005	493,12	mesa_gabriel
24,40625	58,9172363281	58,2497019706	493,12	mesa_gabriel
24,375	58,9172363281	56,6044256969	493,44	mesa_gabriel
24,40625	58,9172363281	58,7618333269	492,8	mesa_gabriel
24,40625	58,9172363281	54,3320103989	493,44	mesa_gabriel
24,375	58,9172363281	58,651633358	494,08	mesa_gabriel
24,375	58,8195800781	59,2933635546	492,8	mesa_gabriel
24,40625	58,8195800781	55,9096663603	490,88	mesa_gabriel
24,375	58,8195800781	54,9354346375	491,84	mesa_gabriel
24,375	58,8195800781	53,4640831244	493,44	mesa_gabriel
24,375	58,8195800781	51,0101256141	492,8	mesa_gabriel
24,375	58,8195800781	53,563316181	492,48	mesa_gabriel
24,375	58,8195800781	51,8434147241	493,44	mesa_gabriel
24,375	58,8195800781	47,8417541163	492,16	mesa_gabriel
24,375	58,8195800781	48,0303136637	492,16	mesa_gabriel
24,375	58,8195800781	48,0221480803	492,48	mesa_gabriel
24,375	58,8195800781	47,4386585814	494,08	mesa_gabriel
24,375	58,7219238281	48,3917278405	494,4	mesa_gabriel
24,375	58,7219238281	51,306465519	493,76	mesa_gabriel
24,375	58,7219238281	53,1084466906	492,8	mesa_gabriel
24,375	58,7219238281	56,4297747546	492,16	mesa_gabriel
24,375	58,6303710938	58,7056912048	495,36	mesa_gabriel
24,375	58,6303710938	57,4868265465	493,76	mesa_gabriel
24,375	58,6303710938	54,2948445953	494,08	mesa_gabriel
24,375	58,6303710938	50,3919730857	494,08	mesa_gabriel
24,375	58,6303710938	46,5684879819	495,36	mesa_gabriel
24,375	58,6303710938	50,2162508786	493,76	mesa_gabriel
24,375	58,6303710938	48,7841172856	494,72	mesa_gabriel
24,375	58,5327148438	49,2379345868	495,68	mesa_gabriel
24,375	58,5327148438	53,9681968213	494,4	mesa_gabriel
24,375	58,5327148438	50,0108792324	495,04	mesa_gabriel
24,375	58,5327148438	53,2727713497	496,64	mesa_gabriel
24,375	58,5327148438	49,1312311151	496,32	mesa_gabriel
24,375	58,5327148438	52,9100849494	495,36	mesa_gabriel
24,375	58,5327148438	51,0890308414	496,32	mesa_gabriel
24,375	58,5327148438	50,5850701297	496,32	mesa_gabriel
24,375	58,4350585938	49,0946546735	490,88	mesa_gabriel
24,375	58,4350585938	51,1030482895	493,44	mesa_gabriel
24,375	58,4350585938	50,4708284533	493,44	mesa_gabriel
24,375	58,4350585938	50,2843637164	495,04	mesa_gabriel
24,375	58,4350585938	50,7231630571	495,68	mesa_gabriel
24,375	58,4350585938	58,3379992389	497,6	mesa_gabriel
24,375	58,4350585938	60,1818064216	496,32	mesa_gabriel
24,375	58,3374023438	57,7410039416	496	mesa_gabriel
24,375	58,3374023438	53,5203783534	495,68	mesa_gabriel
24,375	58,3374023438	57,6491264794	497,28	mesa_gabriel
24,375	58,3374023438	53,9821966743	496,32	mesa_gabriel
24,375	58,3374023438	49,5957124485	495,36	mesa_gabriel
24,375	58,3374023438	53,4259166327	497,6	mesa_gabriel
24,375	58,3374023438	49,2436431736	491,52	mesa_gabriel
24,375	58,3374023438	57,7218144376	494,08	mesa_gabriel
24,375	58,3374023438	59,6285317505	494,08	mesa_gabriel
24,375	58,2397460938	57,6017317732	493,44	mesa_gabriel
24,375	58,2397460938	56,2476685274	495,04	mesa_gabriel
24,375	58,2397460938	59,4302724701	496,96	mesa_gabriel
24,375	58,2397460938	48,11079967	496,64	mesa_gabriel
24,375	58,2397460938	48,4432838219	496,32	mesa_gabriel
24,375	58,2397460938	52,1379972248	496	mesa_gabriel
24,375	58,2397460938	46,8636620399	494,72	mesa_gabriel
24,375	58,1420898438	46,9009177799	497,28	mesa_gabriel
24,375	58,1420898438	50,3783305098	498,56	mesa_gabriel
24,375	58,1420898438	54,2143890482	499,52	mesa_gabriel
24,375	58,1420898438	59,1734307767	498,56	mesa_gabriel
24,375	58,1420898438	67,9052694433	500,48	mesa_gabriel
24,375	58,1420898438	71,3092441804	496,96	mesa_gabriel
24,375	58,1420898438	68,494492525	499,84	mesa_gabriel
24,375	58,1420898438	71,3878220389	498,88	mesa_gabriel
24,375	58,1420898438	65,1848047169	500,48	mesa_gabriel
24,375	58,1420898438	48,6590183946	498,88	mesa_gabriel
24,375	58,0444335938	48,8859546807	500,8	mesa_gabriel
24,375	58,0444335938	47,4043953305	498,24	mesa_gabriel
24,375	58,0444335938	47,5532567832	501,12	mesa_gabriel
24,375	58,0444335938	52,2820950787	494,72	mesa_gabriel
24,375	58,0444335938	52,1139144769	498,24	mesa_gabriel
24,375	58,0444335938	49,0233371055	500,8	mesa_gabriel
24,375	58,0444335938	48,6433068773	501,44	mesa_gabriel
24,375	58,0444335938	53,4536623689	500,8	mesa_gabriel
24,34375	58,0444335938	61,3729251254	502,08	mesa_gabriel
24,375	58,0444335938	52,2996674025	501,76	mesa_gabriel
24,34375	57,9528808594	48,9763863439	504,64	mesa_gabriel
24,34375	57,9528808594	57,8197421805	501,76	mesa_gabriel
24,34375	57,9528808594	56,1792669475	503,68	mesa_gabriel
24,34375	57,9528808594	57,7092084789	503,68	mesa_gabriel
24,34375	57,9528808594	50,4556883649	502,72	mesa_gabriel
24,34375	57,9528808594	46,8294414083	504	mesa_gabriel
24,34375	57,8552246094	47,669898449	503,68	mesa_gabriel
24,34375	57,8552246094	49,1111603388	502,4	mesa_gabriel
24,34375	57,8552246094	46,1986322488	501,44	mesa_gabriel
24,34375	57,8552246094	46,1057561586	503,36	mesa_gabriel
24,34375	57,8552246094	46,1514539244	502,72	mesa_gabriel
24,34375	57,8552246094	52,5653642601	502,4	mesa_gabriel
24,34375	57,8552246094	46,7272979267	504,64	mesa_gabriel
24,34375	57,8552246094	49,3775132131	504,32	mesa_gabriel
24,34375	57,8552246094	47,6089767994	504,32	mesa_gabriel
24,34375	57,8552246094	49,7483042579	504,32	mesa_gabriel
24,34375	57,8552246094	49,3859281494	504,96	mesa_gabriel
24,34375	57,8552246094	51,7891311552	504,64	mesa_gabriel
24,34375	57,7575683594	51,6188961637	505,6	mesa_gabriel
24,34375	57,7575683594	51,9200688567	503,36	mesa_gabriel
24,34375	57,7575683594	49,244107274	504,32	mesa_gabriel
24,34375	57,7575683594	47,0622009975	504	mesa_gabriel
24,34375	57,7575683594	47,0630444126	502,72	mesa_gabriel
24,34375	57,7575683594	49,4848856096	504,32	mesa_gabriel
24,34375	57,7575683594	49,3851291119	502,72	mesa_gabriel
24,34375	57,7575683594	51,5721827475	504	mesa_gabriel
24,34375	57,6599121094	51,0152820933	504	mesa_gabriel
24,34375	57,6599121094	51,1700632481	503,68	mesa_gabriel
24,34375	57,6599121094	50,0281692596	503,36	mesa_gabriel
24,34375	57,6599121094	52,0026060006	503,04	mesa_gabriel
24,34375	57,6599121094	49,9528830635	502,08	mesa_gabriel
24,34375	57,6599121094	50,1948400427	503,04	mesa_gabriel
24,34375	57,6599121094	47,7946358882	503,68	mesa_gabriel
24,34375	57,6599121094	49,5100450609	503,04	mesa_gabriel
24,34375	57,6599121094	50,8764681334	502,4	mesa_gabriel
24,34375	57,6599121094	50,3577965024	504	mesa_gabriel
24,34375	57,6599121094	49,0873966916	502,08	mesa_gabriel
24,34375	57,6599121094	50,5604383558	504,64	mesa_gabriel
24,34375	57,6599121094	47,1043226007	504,96	mesa_gabriel
24,34375	57,6599121094	51,7620427059	503,04	mesa_gabriel
24,34375	57,6599121094	49,670828496	503,68	mesa_gabriel
24,34375	57,6599121094	44,9294993127	501,12	mesa_gabriel
24,34375	57,6599121094	44,553671094	503,04	mesa_gabriel
24,34375	57,7575683594	44,5674125841	502,08	mesa_gabriel
24,34375	57,7575683594	46,7305092493	502,4	mesa_gabriel
24,34375	57,7575683594	47,1264363639	503,68	mesa_gabriel
24,34375	57,7575683594	47,1212321477	504	mesa_gabriel
24,34375	57,7575683594	46,0423809428	502,72	mesa_gabriel
24,34375	57,7575683594	47,7383953909	502,08	mesa_gabriel
24,34375	57,7575683594	48,4661982997	504	mesa_gabriel
24,3125	57,7575683594	46,3273457728	503,68	mesa_gabriel
24,3125	57,7575683594	46,9185848696	504,32	mesa_gabriel
24,3125	57,7575683594	47,7873805668	504,32	mesa_gabriel
24,3125	57,7575683594	48,925828691	501,76	mesa_gabriel
24,3125	57,7575683594	48,5406437187	504	mesa_gabriel
24,3125	57,8552246094	47,9223674045	504,64	mesa_gabriel
24,3125	57,8552246094	51,8130106206	503,04	mesa_gabriel
24,3125	57,8552246094	51,608536509	502,08	mesa_gabriel
24,3125	57,8552246094	48,6662151069	503,68	mesa_gabriel
24,3125	57,8552246094	48,6379854374	502,4	mesa_gabriel
24,3125	57,8552246094	45,5435798236	502,08	mesa_gabriel
24,3125	57,8552246094	48,1856361183	503,68	mesa_gabriel
24,3125	57,8552246094	48,8131518253	502,4	mesa_gabriel
24,3125	57,8552246094	49,4335182533	502,4	mesa_gabriel
24,3125	57,8552246094	44,7181252486	502,72	mesa_gabriel
24,3125	57,8552246094	46,378910565	502,4	mesa_gabriel
24,3125	57,8552246094	44,9512658396	503,36	mesa_gabriel
24,3125	57,9528808594	45,4254147547	503,36	mesa_gabriel
24,3125	57,9528808594	48,5966609445	502,08	mesa_gabriel
24,3125	57,9223632813	45,0268644148	502,4	mesa_gabriel
24,3125	57,9528808594	45,7689758834	504,64	mesa_gabriel
24,3125	57,9528808594	45,4918527746	502,72	mesa_gabriel
24,3125	57,9528808594	44,8538190128	504,96	mesa_gabriel
24,3125	57,9528808594	48,349208215	505,6	mesa_gabriel
24,3125	57,9528808594	49,809562241	504,32	mesa_gabriel
24,3125	58,0444335938	47,02780506	505,6	mesa_gabriel
24,3125	58,0444335938	47,9373148892	505,6	mesa_gabriel
24,3125	58,0444335938	49,3477072505	505,92	mesa_gabriel
24,3125	58,0444335938	47,3292367403	505,28	mesa_gabriel
24,3125	58,0444335938	47,95788178	506,24	mesa_gabriel
24,3125	58,0444335938	46,4652465231	506,56	mesa_gabriel
24,3125	58,0200195313	48,69255301	506,24	mesa_gabriel
24,3125	58,0444335938	52,0618779548	506,88	mesa_gabriel
24,3125	58,1420898438	45,2897466106	506,56	mesa_gabriel
24,3125	58,1420898438	48,668821402	505,6	mesa_gabriel
24,3125	58,1420898438	46,4080391071	507,2	mesa_gabriel
24,3125	58,1420898438	53,9234378184	507,84	mesa_gabriel
24,3125	58,1176757813	51,3681033679	507,84	mesa_gabriel
24,3125	58,2092285156	46,2251865183	508,16	mesa_gabriel
24,3125	58,2397460938	45,9123931697	507,84	mesa_gabriel
24,3125	58,2092285156	46,5941900957	508,48	mesa_gabriel
24,3125	58,2397460938	47,237121665	508,48	mesa_gabriel
24,3125	58,2397460938	47,7660724782	508,48	mesa_gabriel
24,3125	58,2092285156	47,5150816512	509,12	mesa_gabriel
24,3125	58,3374023438	46,3461349947	509,44	mesa_gabriel
24,3125	58,3374023438	46,4794341934	508,48	mesa_gabriel
24,3125	58,3068847656	50,0641015395	509,12	mesa_gabriel
24,3125	58,3068847656	47,1795995279	509,76	mesa_gabriel
24,3125	58,3068847656	46,9434696075	510,08	mesa_gabriel
24,3125	58,4350585938	49,0376064971	508,48	mesa_gabriel
24,3125	58,4045410156	51,2202229819	509,76	mesa_gabriel
24,3125	58,4350585938	52,0397094946	510,08	mesa_gabriel
24,3125	58,4045410156	51,2803374594	507,52	mesa_gabriel
24,3125	58,4350585938	53,7105023736	511,04	mesa_gabriel
24,3125	58,5021972656	49,7111112443	511,04	mesa_gabriel
24,3125	58,5021972656	50,3203606083	509,44	mesa_gabriel
24,3125	58,5021972656	49,2442166937	510,72	mesa_gabriel
24,3125	58,5021972656	48,9733242613	511,36	mesa_gabriel
24,3125	58,5327148438	49,586523463	509,76	mesa_gabriel
24,3125	58,5021972656	44,6966316577	511,04	mesa_gabriel
24,3125	58,5998535156	53,9857140675	510,72	mesa_gabriel
24,3125	58,5998535156	55,8657312811	512	mesa_gabriel
24,3125	58,5998535156	56,3598831033	512,32	mesa_gabriel
24,28125	58,5998535156	58,0030261976	512,32	mesa_gabriel
24,3125	58,6975097656	54,4615773908	512	mesa_gabriel
24,28125	58,7219238281	56,4320278445	512,96	mesa_gabriel
24,28125	58,6975097656	52,3998494161	512	mesa_gabriel
24,28125	58,6975097656	47,436263888	513,44	mesa_gabriel
24,28125	58,6975097656	46,6493480547	514,4	mesa_gabriel
24,28125	58,6975097656	45,7078694179	512,8	mesa_gabriel
24,28125	58,7951660156	45,8930340995	513,44	mesa_gabriel
24,28125	58,7951660156	49,668657803	514,08	mesa_gabriel
24,28125	58,8195800781	46,412572044	512,8	mesa_gabriel
24,28125	58,7951660156	46,2470956431	514,4	mesa_gabriel
24,28125	58,7951660156	52,10140252	514,4	mesa_gabriel
24,28125	58,88671875	49,3060429689	513,44	mesa_gabriel
24,28125	58,88671875	49,6107888984	514,4	mesa_gabriel
24,28125	58,88671875	47,8764103419	515,36	mesa_gabriel
24,28125	58,88671875	47,4371543433	515,36	mesa_gabriel
24,28125	58,88671875	48,5917333028	515,36	mesa_gabriel
24,28125	58,88671875	46,3621756268	515,04	mesa_gabriel
24,28125	58,88671875	47,8652593169	516,64	mesa_gabriel
24,28125	58,984375	48,2722429218	517,28	mesa_gabriel
24,28125	58,984375	48,8390541518	516,64	mesa_gabriel
24,28125	58,984375	46,1444529374	517,28	mesa_gabriel
24,28125	58,984375	46,3538535184	517,92	mesa_gabriel
24,28125	58,984375	47,8957599499	518,56	mesa_gabriel
24,28125	58,984375	49,3156375013	517,6	mesa_gabriel
24,28125	59,08203125	46,3339227559	518,56	mesa_gabriel
24,28125	59,08203125	46,0357141752	518,24	mesa_gabriel
24,28125	59,08203125	45,4291297546	518,56	mesa_gabriel
24,28125	59,08203125	51,1311451917	518,24	mesa_gabriel
24,28125	59,08203125	50,426329387	519,52	mesa_gabriel
24,28125	59,08203125	55,4000243391	518,88	mesa_gabriel
24,28125	59,1796875	49,5324134154	519,2	mesa_gabriel
24,28125	59,1796875	47,9991648736	519,84	mesa_gabriel
24,28125	59,1796875	50,6246717213	520,48	mesa_gabriel
24,28125	59,1796875	55,6254873376	520,48	mesa_gabriel
24,28125	59,1796875	58,8455474558	520,48	mesa_gabriel
24,28125	59,27734375	47,0189392078	520,16	mesa_gabriel
24,28125	59,27734375	53,0732620363	519,84	mesa_gabriel
24,28125	59,27734375	52,3871221235	521,12	mesa_gabriel
24,28125	59,27734375	50,1177208063	520,8	mesa_gabriel
24,28125	59,27734375	47,4056588625	521,44	mesa_gabriel
24,28125	59,27734375	47,6877018357	522,4	mesa_gabriel
24,28125	59,375	48,6988716038	522,08	mesa_gabriel
24,28125	59,375	49,0576879802	523,04	mesa_gabriel
24,28125	59,27734375	48,035999306	521,76	mesa_gabriel
24,28125	59,375	47,7841116331	516,96	mesa_gabriel
24,28125	59,375	56,0491917902	522,08	mesa_gabriel
24,28125	59,4665527344	51,1997821441	521,12	mesa_gabriel
24,28125	59,4665527344	49,464193624	521,44	mesa_gabriel
24,28125	59,4665527344	51,2886756649	522,4	mesa_gabriel
24,28125	59,4665527344	46,2355240103	522,4	mesa_gabriel
24,28125	59,5642089844	47,1961752367	521,76	mesa_gabriel
24,28125	59,5642089844	45,3993153643	522,72	mesa_gabriel
24,28125	59,5642089844	45,1425292887	524	mesa_gabriel
24,28125	59,5642089844	47,5869286879	524,64	mesa_gabriel
24,28125	59,5642089844	44,2377333425	526,24	mesa_gabriel
24,28125	59,6618652344	49,0859695111	524,64	mesa_gabriel
24,28125	59,6618652344	45,7472550779	526,88	mesa_gabriel
24,28125	59,6618652344	48,02838425	526,24	mesa_gabriel
24,28125	59,6618652344	49,1132412598	526,56	mesa_gabriel
24,28125	59,7595214844	47,68626181	526,56	mesa_gabriel
24,28125	59,7595214844	44,7580023228	526,24	mesa_gabriel
24,28125	59,7595214844	46,1768754433	527,2	mesa_gabriel
24,28125	59,7595214844	45,4636300383	527,84	mesa_gabriel
24,28125	59,7595214844	48,3835995233	527,52	mesa_gabriel
24,28125	59,8571777344	48,8468492366	527,84	mesa_gabriel
24,28125	59,8571777344	46,1669629933	528,8	mesa_gabriel
24,28125	59,8571777344	45,5888471597	529,12	mesa_gabriel
24,28125	59,8571777344	44,9668579024	529,12	mesa_gabriel
24,28125	59,8571777344	45,9199212667	529,44	mesa_gabriel
24,28125	59,9548339844	49,6202849538	530,08	mesa_gabriel
24,28125	59,9548339844	51,8439767891	530,08	mesa_gabriel
24,28125	59,9548339844	48,5824087229	529,76	mesa_gabriel
24,28125	59,9548339844	51,5377196826	529,76	mesa_gabriel
24,28125	59,9548339844	46,5924498477	530,4	mesa_gabriel
24,28125	59,9548339844	47,9988551803	530,72	mesa_gabriel
24,28125	60,0463867188	47,5338349372	531,36	mesa_gabriel
24,28125	60,0463867188	47,0497875043	527,52	mesa_gabriel
24,28125	60,0463867188	46,0683844007	528,48	mesa_gabriel
24,28125	60,0463867188	46,287900446	530,08	mesa_gabriel
24,28125	60,0463867188	49,9387360752	529,76	mesa_gabriel
24,28125	60,0463867188	48,1460659855	530,72	mesa_gabriel
24,28125	60,0463867188	47,3631091434	530,08	mesa_gabriel
24,28125	60,1440429688	48,372728287	531,36	mesa_gabriel
24,28125	60,1440429688	51,3341010181	532	mesa_gabriel
24,28125	60,1440429688	52,1815160253	532	mesa_gabriel
24,28125	60,1440429688	51,2506626755	530,72	mesa_gabriel
24,28125	60,1440429688	52,1555956461	532	mesa_gabriel
24,28125	60,1440429688	46,4139570833	532,96	mesa_gabriel
24,28125	60,1440429688	55,0231389594	532	mesa_gabriel
24,28125	60,2416992188	53,7956871273	535,2	mesa_gabriel
24,28125	60,2416992188	55,5162450018	536,16	mesa_gabriel
24,28125	60,2416992188	48,8688650495	536,16	mesa_gabriel
24,28125	60,2416992188	48,9311681036	536,8	mesa_gabriel
24,28125	60,2416992188	57,8718327268	535,84	mesa_gabriel
24,28125	60,2416992188	54,7162577552	530,72	mesa_gabriel
24,28125	60,2416992188	45,2610313866	534,24	mesa_gabriel
24,28125	60,3393554688	51,8705745387	535,2	mesa_gabriel
24,28125	60,3698730469	50,127470526	536,8	mesa_gabriel
24,28125	60,3698730469	47,3915231865	537,92	mesa_gabriel
24,28125	60,3393554688	48,5533198328	531,36	mesa_gabriel
24,28125	60,3393554688	51,6629880902	535,52	mesa_gabriel
24,28125	60,3393554688	53,6973902582	536,8	mesa_gabriel
24,28125	60,3393554688	55,0092661248	539,52	mesa_gabriel
24,28125	60,3393554688	48,1201481634	538,24	mesa_gabriel
24,28125	60,4370117188	54,8726765164	538,88	mesa_gabriel
24,28125	60,4370117188	51,2155196172	539,52	mesa_gabriel
24,28125	60,4370117188	49,4725844245	538,88	mesa_gabriel
24,28125	60,4370117188	51,8377397304	539,52	mesa_gabriel
24,28125	60,4370117188	51,1069393751	540,48	mesa_gabriel
24,28125	60,4370117188	52,4882332037	540,8	mesa_gabriel
24,28125	60,4370117188	54,5644048047	537,44	mesa_gabriel
24,28125	60,4370117188	51,6899093053	539,2	mesa_gabriel
24,3125	60,5346679688	48,3768921294	539,2	mesa_gabriel
24,28125	60,5346679688	50,495834407	539,84	mesa_gabriel
24,28125	60,5346679688	53,0219017106	539,84	mesa_gabriel
24,28125	60,5346679688	45,9130116591	539,52	mesa_gabriel
24,28125	60,5651855469	53,8785035118	539,84	mesa_gabriel
24,28125	60,5346679688	45,9260234108	539,52	mesa_gabriel
24,3125	60,5346679688	50,2789539365	539,84	mesa_gabriel
24,28125	60,5346679688	50,6540862786	540,8	mesa_gabriel
24,3125	60,5346679688	45,8175967544	543,36	mesa_gabriel
24,28125	60,5651855469	46,16525722	541,76	mesa_gabriel
24,3125	60,6567382813	46,1361520129	543,04	mesa_gabriel
24,28125	60,6323242188	56,8151716849	544	mesa_gabriel
24,3125	60,6323242188	58,3012735933	543,68	mesa_gabriel
24,3125	60,6323242188	50,1444215078	543,36	mesa_gabriel
24,28125	60,6567382813	52,2668777193	544,32	mesa_gabriel
24,28125	60,6567382813	54,0384823619	544,32	mesa_gabriel
24,3125	60,6567382813	48,8693427941	544	mesa_gabriel
24,3125	60,7543945313	52,8680246563	537,6	mesa_gabriel
24,28125	60,7238769531	48,0972823759	542,72	mesa_gabriel
24,3125	60,7238769531	45,3664680043	544	mesa_gabriel
24,3125	60,7543945313	44,6632491455	543,36	mesa_gabriel
24,3125	60,7543945313	46,009390189	543,36	mesa_gabriel
24,3125	60,7238769531	44,6414469198	544,64	mesa_gabriel
24,3125	60,8215332031	44,4729201784	543,68	mesa_gabriel
24,3125	60,8520507813	47,5322018116	543,04	mesa_gabriel
24,3125	60,8520507813	44,4924135884	544,96	mesa_gabriel
24,3125	60,8520507813	47,5854664419	544,64	mesa_gabriel
24,3125	60,8215332031	45,7263961728	545,28	mesa_gabriel
24,3125	60,8520507813	46,1961539203	545,92	mesa_gabriel
24,3125	60,8215332031	53,5893403654	545,92	mesa_gabriel
24,3125	60,9497070313	46,3941363141	546,24	mesa_gabriel
24,3125	60,9497070313	46,1921578388	547,52	mesa_gabriel
24,3125	60,9497070313	45,3194916341	547,52	mesa_gabriel
24,3125	60,9497070313	45,7025638577	547,84	mesa_gabriel
24,3125	60,9191894531	46,0452660224	547,52	mesa_gabriel
24,3125	60,9191894531	44,1236385067	546,24	mesa_gabriel
24,3125	60,9497070313	46,6097671909	547,2	mesa_gabriel
24,3125	60,9191894531	44,6953805779	543,04	mesa_gabriel
24,3125	60,9497070313	45,5164598592	545,6	mesa_gabriel
24,3125	61,0473632813	47,2709470334	546,56	mesa_gabriel
24,3125	61,0473632813	45,1318764363	546,56	mesa_gabriel
24,3125	61,0473632813	45,6893834217	547,2	mesa_gabriel
24,3125	61,0473632813	50,8415792868	546,24	mesa_gabriel
24,3125	61,0168457031	44,6893654728	547,2	mesa_gabriel
24,3125	61,0473632813	44,6869726489	549,12	mesa_gabriel
24,3125	61,0473632813	44,3668602918	547,2	mesa_gabriel
24,3125	61,1450195313	44,3891536169	547,84	mesa_gabriel
24,3125	61,1450195313	45,6790453327	551,68	mesa_gabriel
24,3125	61,1450195313	44,7315898649	551,36	mesa_gabriel
24,3125	61,1450195313	44,2279716797	551,68	mesa_gabriel
24,3125	61,1450195313	45,0312039114	552,32	mesa_gabriel
24,3125	61,1450195313	44,3818913378	552,96	mesa_gabriel
24,3125	61,1450195313	44,4450660543	552,96	mesa_gabriel
24,3125	61,1450195313	44,4167936954	553,28	mesa_gabriel
24,3125	61,1450195313	44,4550413417	553,6	mesa_gabriel
24,3125	61,2426757813	44,8666305278	553,92	mesa_gabriel
24,3125	61,2426757813	45,0375279281	555,2	mesa_gabriel
24,3125	61,2426757813	45,8088101783	551,36	mesa_gabriel
24,3125	61,2426757813	46,6568400705	551,68	mesa_gabriel
24,3125	61,2426757813	44,7711465983	552,32	mesa_gabriel
24,3125	61,2426757813	45,1275661027	555,84	mesa_gabriel
24,3125	61,3342285156	45,241965857	556,16	mesa_gabriel
24,3125	61,3342285156	45,6199881928	557,76	mesa_gabriel
24,3125	61,3342285156	46,6736796248	559,04	mesa_gabriel
24,3125	61,3342285156	47,6275282001	559,68	mesa_gabriel
24,3125	61,3342285156	47,8661189966	561,6	mesa_gabriel
24,3125	61,3342285156	49,4410019914	555,2	mesa_gabriel
24,3125	61,3342285156	49,1837433471	557,76	mesa_gabriel
24,3125	61,3342285156	47,6791843598	560,96	mesa_gabriel
24,3125	61,4318847656	46,3249605771	560	mesa_gabriel
24,3125	61,4318847656	47,5860549288	559,68	mesa_gabriel
24,3125	61,4318847656	46,4223557274	559,04	mesa_gabriel
24,3125	61,4318847656	45,4181457494	559,04	mesa_gabriel
24,3125	61,4318847656	54,6356937678	558,72	mesa_gabriel
